일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 미세먼지 농도(㎍/㎥),불쾌지수,열지수,체감온도
2019-07-06,24.196055226824445,18.16745562130177,30.46331360946744,0.0677799607072691,2.1374753451676534,65.62000000000002,28.25,72.23382165917158,72.8390307491124,26.15202943232667
2019-07-07,22.61321499013808,18.85364891518739,27.537278106508868,0.5204724409448819,2.5844181459566062,67.52631578947367,19.692307692307693,70.0776132388664,69.70590304889444,24.37585828483492
2019-07-08,21.67035573122531,18.160990099009897,26.400396039603987,1.2342465753424658,2.125793650793651,71.42736842105266,15.4,68.96265363611403,67.84087521098401,23.45419578436724
2019-07-09,21.78323471400395,17.479487179487176,26.313412228796864,0.4581213307240704,2.0118811881188114,71.13541666666673,14.652173913043478,69.1126943645217,68.06423837956115,23.60189824647128
2019-07-10,20.41794871794874,18.431558185404366,22.95325443786982,21.3221568627451,2.601383399209489,84.9447916666667,12.45,67.86197741426287,65.36746251362185,21.994277110383976
2019-07-11,21.26027667984191,19.012820512820525,24.58303747534517,8.661493123772102,2.1790513833992096,86.33750000000005,10.235294117647058,69.34659707534587,67.03592645108698,23.002723266513115
2019-07-12,22.09428007889548,18.58498023715415,26.93162055335969,0.2931506849315068,1.6260355029585805,78.74062500000002,14.92,70.1596599700444,68.68368264996306,24.030889639210905
2019-07-13,22.213976377952765,19.09783464566928,26.64330708661414,3.4172211350293544,1.2155818540433925,81.7875,23.692307692307693,70.58428173695867,68.92211335334646,24.282534231759634
2019-07-14,23.02559055118108,19.211220472440942,28.127165354330728,1.9847358121330725,1.3559921414538307,81.07708333333336,27.392857142857142,71.83849789657148,70.5287755205052,25.078185992140828
2019-07-15,22.406114398422066,19.65207100591716,26.66035502958577,8.486105675146772,1.2911417322834653,85.2447916666667,26.96,71.16799253852314,69.30417156095903,24.455680784026043
2019-07-16,22.934059405940605,19.46778656126483,27.799604743082988,3.8481409001956943,1.3846153846153857,82.24687500000002,22.52,71.7892066941213,70.3480936550124,24.975192751054053
